X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.429378497293555,43.637514180174449,127910576,2201,Long-Term Care Home,NH for-profit,Norwood Nursing Home,,,,122 Tyndall Avenue,,,Toronto,M6K2E2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756856
-79.431261385360571,44.603015447347772,127910577,2593,Long-Term Care Home,NH for-profit,Oak Terrace,,,,291 Mississaga Street West,,,Orillia,L3V3B9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756857
-79.11785574989365,43.076981895098776,127910578,2661,Long-Term Care Home,NH for-profit,Oakwood Park Lodge,,,,6747 Oakwood Drive,,,Niagara Falls,L2G0J3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756858
-81.411290550061821,42.817401141547997,127910579,3042,Long-Term Care Home,NH non-profit,Oneida Nation of the Thames Long-Term Care Home (Tsi' Nu: yoyantle' Na' Tuhuwatisni),,,,2229 Elm Avenue,R.R. 2,,Southwold,N0L2G0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756859
-79.683135040700307,43.210142292962139,127910580,2477,Long-Term Care Home,NH for-profit,Orchard Terrace Care Centre,,,,199 Glover Road,,,Hamilton,L8E5J2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756860
-79.082685204891661,43.846230032809075,127910581,2693,Long-Term Care Home,NH for-profit,Orchard Villa,,,,1955 Valley Farm Road,,,Pickering,L1V3R6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756861
-79.69019504918947,44.395130399415329,127910582,2584,Long-Term Care Home,NH for-profit,Owen Hill Care Community,,,,130 Owen Street,,,Barrie,L4M3H7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756862
-74.718653580607366,45.021355126220215,127910583,1131,Long-Term Care Home,NH for-profit,Parisien Manor,,,,439 Second Street East,,,Cornwall,K6H1Z2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756863
-80.389164464169724,43.211486560151691,127910584,2779,Long-Term Care Home,NH for-profit,Park Lane Terrace,,,,295 Grand River Street North,,,Brant,N3L2N9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756864
-79.258980971898112,43.965406145454189,127910585,2968,Long-Term Care Home,NH non-profit,Parkview Home Long-Term Care,,,,123 Weldon Road,,,Whitchurch-Stouffville,L4A0G8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756865
-81.091334986992521,44.298319914442736,127910586,1053,Long-Term Care Home,NH for-profit,Parkview Manor Health Care Centre,,,,98 - 3rd Street South,"Postal Office Box 298, East",,Chesley,N0G1L0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756866
-79.884860609056531,43.261023992607868,127910587,2700,Long-Term Care Home,NH for-profit,Parkview Nursing Centre,,,,545 King Street West,,,Hamilton,L8P1C1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756867
-80.502253927188647,43.516393008337616,127910588,2952,Long-Term Care Home,NH non-profit,Parkwood Mennonite Home,,,,726 New Hampshire Street,,,Waterloo,N2K4M1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756868
-79.781426314987684,43.699986474676187,127910589,M562,Long-Term Care Home,MHFA,Peel Manor,,,,525 Main Street North,,,Brampton,L6X1N9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756869
-80.474466012992721,43.456486999181642,127910590,2990,Long-Term Care Home,CHFA,peopleCare A.R. Goudie Kitchener,,,,369 Frederick Street,,,Kitchener,N2H2P1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756870
-80.309964951759568,43.353518988935619,127910591,2606,Long-Term Care Home,NH for-profit,peopleCare Hilltop Manor Cambridge,,,,42 Elliott Street,,,Cambridge,N1R2J2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756871
-81.312957434800026,42.990256176856107,127910592,2980,Long-Term Care Home,NH for-profit,peopleCare Oakcrossing London,,,,1242 Oakcrossing Road,,,London,N6H0G2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756872
-80.839173715680261,43.319075257586995,127910593,2614,Long-Term Care Home,NH for-profit,peopleCare Tavistock,,,,28 William Street North,Postal Office Box 460,,Tavistock,N0B2R0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756873
-76.270976883776072,44.904328241767701,127910594,962,Long-Term Care Home,NH for-profit,Perth Community Care Centre,,,,101 Christie Lake Road,R. R. 4,,Perth,K7H3C6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756874
-75.761249652667686,45.342929638785712,127910595,M609,Long-Term Care Home,MHFA,Peter D. Clark Centre,,,,9 Meridian Place,,,Ottawa,K2G6P8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756875
-77.155808659518243,44.737445874628825,127910596,2796,Long-Term Care Home,NH non-profit,Pine Meadow Nursing Home,,,,124 Lloyd Street,Postal Office Box 100,,Northbrook,K0H2G0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756876
-79.716028251624081,43.21586379245457,127910597,2750,Long-Term Care Home,NH for-profit,Pine Villa Nursing Home,,,,490 Hamilton Regional Road 8,Unit 8,,Hamilton,L8G1G6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756877
-94.465121790185634,49.778983242358827,127910598,M563,Long-Term Care Home,MHFA,Pinecrest (Kenora),,,,1220 Valley Drive,,,Kenora,P9N2W7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756878
-74.998119015867374,45.54200500454494,127910599,2797,Long-Term Care Home,NH for-profit,Pinecrest (Plantagenet),,,,101 Parent Street,Postal Office Box 250,,Plantagenet,K0B1L0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756879
-81.510710586655293,43.955783034975035,127910600,2600,Long-Term Care Home,NH for-profit,Pinecrest Manor,,,,399 Bob Street,Postal Office Box 220,,Lucknow,N0G2H0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756880
-78.53389368901064,44.528356176548407,127910601,2731,Long-Term Care Home,NH for-profit,Pinecrest Nursing Home (Bobcaygeon),,,,3418 Kawartha Lakes County Road 36,R.R. 2,,Kawartha Lakes,K0M1A0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756881
-80.511673028022983,43.492686903739376,127910602,2805,Long-Term Care Home,NH for-profit,Pinehaven Nursing Home,,,,229 Lexington Road,,,Waterloo,N2K2E1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756882
-80.982002181458327,46.517555385609093,127910603,M566,Long-Term Care Home,MHFA,Pioneer Manor,,,,960 Notre Dame Avenue,,,Greater Sudbury,P3A2T4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756883
-89.255950367338173,48.41776236093461,127910604,M599,Long-Term Care Home,MHFA,Pioneer Ridge,,,,750 Tungsten Street,,,Thunder Bay,P7A5C2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756884
-79.121859163826898,43.226730421639651,127910605,2799,Long-Term Care Home,NH non-profit,Pleasant Manor Retirement Village,,,,15 Elden Street,Postal Office Box 500,,Niagara-on-the-Lake,L0S1T0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756885
-77.967908692587415,44.379266776498596,127910606,2761,Long-Term Care Home,NH for-profit,Pleasant Meadow Manor,,,,99 Alma Street,Postal Office Box 426,,Norwood,K0L2V0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756886
-78.950442485960039,44.111436285179757,127910607,2629,Long-Term Care Home,NH for-profit,Port Perry Place,,,,15941 Simcoe Street,,,Port Perry,L9L1N5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756887
-79.716748974931747,43.480251839146007,127910608,M620,Long-Term Care Home,MHFA,Post Inn Village,,,,203 Georgian Drive,,,Oakville,L6H7H9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756888
-92.832400300199367,49.783155673494157,127910609,M608,Long-Term Care Home,MHFA,Princess Court,,,,Princess Street,Postal Office Box 725,,Dryden,P8N2Z4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756889
-79.285173657912253,43.712941400097939,127910610,3006,Long-Term Care Home,CHFA,Providence Healthcare,,,,3276 Saint Clair Avenue East,,,Toronto,M1L1W1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756890
-76.48546089843326,44.235529316026515,127910611,3005,Long-Term Care Home,CHFA,Providence Manor,,,,275 Sydenham Street,,,Kingston,K7K1G7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756891
-79.876970606567227,43.261142592996805,127910612,2853,Long-Term Care Home,NH non-profit,Queen's Garden,,,,80 Queen Street North,,,Hamilton,L8R3P6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756892
-81.503470035173166,43.434965645426523,127910613,933,Long-Term Care Home,NH for-profit,Queensway Long Term Care Home,,,,100 Queen Street,Postal Office Box 369,,Lakeside,N0M1X0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756893
-79.077480738973875,43.099738200992583,127910614,2991,Long-Term Care Home,CHFA,R. H. Lawson Eventide Home,,,,5050 Jepson Street,,,Niagara Falls,L2E1K5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756894
-94.568012921401277,48.717453703441279,127910615,2820,Long-Term Care Home,NH non-profit,Rainy River Health Centre,,,,114 Fourth Street,Postal Office Box 236,,Rainy River,P0W1L0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756895
-93.38952885581233,48.6175700830834,127910616,3033,Long-Term Care Home,CHFA,Rainycrest,,,,550 Osborne Street,,,Fort Frances,P9A3T2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756896
-79.111895937142052,44.104078576418786,127910617,2635,Long-Term Care Home,NH for-profit,ReachView Village,,,,130 Reach Street,,,Uxbridge,L9P1L3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756897
-78.288037558830254,43.950789487316889,127910618,2511,Long-Term Care Home,NH for-profit,Regency Long Term Care Home,,,,66 Dorset Street East,,,Port Hope,L1A1E3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756898
-83.039319209107063,42.313621372216943,127910619,2760,Long-Term Care Home,NH for-profit,Regency Park Long Term Care Home,,,,567 Victoria Avenue,,,Windsor,N9A4N1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756899
-79.913585715535504,43.231015485956505,127910620,2922,Long-Term Care Home,NH non-profit,Regina Gardens,,,,536 Upper Paradise Road,,,Hamilton,L9C5E3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756900
-74.613703392431489,45.600226530129042,127910621,M567,Long-Term Care Home,MHFA,Residence Prescott et Russell,,,,1020 Cartier Boulevard,,,Hawkesbury,K6A1W7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756901
-75.545468392992873,45.483160371808083,127910622,3013,Long-Term Care Home,CHFA,Residence Saint-Louis,,,,879 Chemin Parc Hiawatha,,,Ottawa,K1C2Z6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756902
-83.110250611974934,42.104216331488914,127910623,1149,Long-Term Care Home,NH for-profit,Richmond Terrace,,,,89 Rankin Avenue,,,Amherstburg,N9V1E7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756903
-76.482325997618361,44.238068516605985,127910624,M569,Long-Term Care Home,MHFA,Rideaucrest Home,,,,175 Rideau Street,,,Kingston,K7K3H6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756904
-79.803189276800367,43.187652783408232,127910625,2849,Long-Term Care Home,NH for-profit,Ridgeview,,,,385 Highland Road West,,,Hamilton,L8J3X9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756905
-81.19016844063195,43.477280068190922,127910626,3007,Long-Term Care Home,CHFA,Ritz Lutheran Villa,,,,4118 Road 164,"R.R. 5, Unit A",,Mitchell,N0K1N0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756906
-79.36171263539805,44.303940099316634,127910627,1021,Long-Term Care Home,NH for-profit,River Glen Haven Nursing Home,,,,160 High Street,Postal Office Box 368,,Georgina,L0E1R0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756907
-80.325749658836415,43.376916892301665,127910628,2753,Long-Term Care Home,NH for-profit,Riverbend Place,,,,650 Coronation Boulevard,,,Cambridge,N1R7S6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756908
-82.927550173432238,42.299100775221866,127910629,2972,Long-Term Care Home,NH for-profit,Riverside Place,,,,3181 Meadowbrook Lane,,,Windsor,N8T0A4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756909
-82.194738456346144,42.399207329190098,127910630,M626,Long-Term Care Home,MHFA,Riverview Gardens,,,,519 King Street West,,,Chatham-Kent,N7M1G8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756910
-78.315019101145609,44.336353253366376,127910631,2722,Long-Term Care Home,NH for-profit,Riverview Manor Nursing Home,,,,1155 Water Street,,,Peterborough,K9H3P8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756911
-79.707443349850863,44.342676589587469,127910632,2839,Long-Term Care Home,NH for-profit,Roberta Place,,,,503 Essa Road,,,Barrie,L4N9E4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756912
-79.247890249673532,43.754668909140712,127910633,2131,Long-Term Care Home,NH for-profit,Rockcliffe Care Community,,,,3015 Lawrence Avenue East,,,Toronto,M1P2V7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756913
-80.809611185668714,44.174460307270898,127910634,M570,Long-Term Care Home,MHFA,Rockwood Terrace Home for the Aged,,,,575 Saddler Street East,Postal Office Box 660,,Durham,N0G1R0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756914
-79.42181409913745,43.685831289007041,127910635,3038,Long-Term Care Home,NH non-profit,Rose of Sharon Korean Long Term Care,,,,17 Maplewood Avenue,,,Toronto,M6C4B3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756915
-75.89019385328946,44.842183947102399,127910636,2671,Long-Term Care Home,NH for-profit,Rosebridge Manor,,,,131 Roses Bridge Road,R.R. 2,,Jasper,K0G1G0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756916
-80.469726848328023,48.539433325059058,127910637,2766,Long-Term Care Home,NH non-profit,Rosedale Centre,,,,507 - 8th Avenue,Postal Office Box 70,,Matheson,P0K1N0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756917
-75.72980034611804,45.388538147908214,127910638,2933,Long-Term Care Home,NH non-profit,Royal Ottawa Place,,,,1145 Carling Avenue,,,Ottawa,K1Z7K4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756918
-79.269283391636606,43.00161367475549,127910639,3049,Long-Term Care Home,NH for-profit,Royal Rose Place,,,,635 Prince Charles Drive North,,,Welland,L3C0C7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756919
-80.843932465022874,43.839913048039918,127910640,2767,Long-Term Care Home,NH for-profit,Royal Terrace,,,,600 Whites Road,,,Palmerston,N0G2P0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756920
-80.310287458268974,43.425316101539188,127910641,3014,Long-Term Care Home,CHFA,Saint Luke's Place,,,,1624 Franklin Boulevard,,,Cambridge,N3C3P4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756921
-74.751483492786136,45.037485227704202,127910642,2778,Long-Term Care Home,NH for-profit,Sandfield Place,,,,220 Emma Street,,,Cornwall,K6J5V8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756922
-85.824691390564197,49.127658390730183,127910643,2810,Long-Term Care Home,NH non-profit,Santé Manitouwadge Health,,,,1 Health Care Crescent,,,Manitouwadge,P0T2C0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756923
-79.861813921786137,44.58236932318524,127910644,2710,Long-Term Care Home,NH for-profit,Sara Vista,,,,27 Simcoe Street,,,Elmvale,L0L1P0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756924
-75.347276323585632,45.440712172830914,127910645,943,Long-Term Care Home,NH for-profit,Sarsfield Colonial Home,,,,2861 Colonial Road,Postal Office Box 130,,Ottawa,K0A3E0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756925
-81.397538013219702,43.556546171774073,127910646,1135,Long-Term Care Home,NH for-profit,Seaforth Long Term Care Home,,,,100 James Street,,,Huron East,N0K1W0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756926
-80.88304770379662,43.032647005046293,127910647,2628,Long-Term Care Home,NH for-profit,Secord Trails Care Community,,,,263 Wonham Street South,,,Ingersoll,N5C3P6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756927
-79.36001978711748,43.77303860716011,127910648,2744,Long-Term Care Home,NH non-profit,Seniors' Health Centre,,,,2 Buchan Court,,,Toronto,M2J5A3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756928
-79.204324438081414,43.781168715799467,127910649,M571,Long-Term Care Home,MHFA,Seven Oaks,,,,9 Neilson Road,,,Toronto,M1E5E1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756929
-79.524547888399965,43.186972996162098,127910650,3009,Long-Term Care Home,CHFA,Shalom Manor Long Term Care Home,,,,12 Bartlett Avenue,,,Grimsby,L3M4N5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756930
-79.895179012594966,43.264109992672516,127910651,2775,Long-Term Care Home,NH non-profit,Shalom Village Nursing Home,,,,70 Macklin Street North,,,Hamilton,L8S3S1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756931
-80.204208784500409,44.083010121066181,127910652,2762,Long-Term Care Home,NH for-profit,Shelburne Long Term Care Home,,,,200 Robert Street,,,Shelburne,L9V3S1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756932
-79.294057366897675,43.78268931191144,127910653,2782,Long-Term Care Home,NH non-profit,Shepherd Lodge,,,,3760 Sheppard Avenue East,,,Toronto,M1T3K9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756933
-79.372661881417116,43.662668987222524,127910654,2754,Long-Term Care Home,NH non-profit,Sherbourne Place,,,,345 Sherbourne Street,,,Toronto,M5A2S3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756934
-79.648295355839139,43.51059354767898,127910655,M572,Long-Term Care Home,MHFA,Sheridan Villa,,,,2460 Truscott Drive,,,Mississauga,L5J3Z8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756935
-79.518769048191984,43.889493020094179,127910656,2894,Long-Term Care Home,NH for-profit,Sherwood Court Long Term Care Centre,,,,300 Ravineview Drive,,,Vaughan,L6A3P8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756936
-75.662719258937841,44.603924315059707,127910657,2640,Long-Term Care Home,NH non-profit,Sherwood Park Manor,,,,1814 County Road  2 East,,,Brockville,K6V5T1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756937
-79.68857837321076,43.562316854895364,127910658,2956,Long-Term Care Home,NH for-profit,Silverthorn Care Community,,,,4350 Mississauga Road,,,Mississauga,L5M7C8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756938
-79.77752524822111,44.081386241205408,127910659,M573,Long-Term Care Home,MHFA,Simcoe Manor Home for the Aged,,,,5988 8th Line,"Postal Office Box 100, Main Street East",,New Tecumseth,L0G1A0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756939
-81.611890624841749,49.274624769349678,127911334,2763,Long-Term Care Home,NH non-profit,Smooth Rock Falls Hospital,,,,107 Kelly Road,Postal Office Box 219,,Smooth Rock Falls,P0L2B0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756940
-80.682466747639722,48.765832547128696,127911335,3028,Long-Term Care Home,CHFA,South Centennial Manor,,,,240 Fyfe Street,,,Iroquois Falls,P0K1E0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756941
-81.368297993496412,44.488706632804508,127911336,2597,Long-Term Care Home,NH for-profit,Southampton Care Centre,,,,140 Grey Street,Postal Office Box 790,,Southampton,N0H2L0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756942
-89.251600660467602,48.382738456435263,127911337,1159,Long-Term Care Home,NH for-profit,Southbridge Lakehead,,,,135 South Vickers Street,,,Thunder Bay,P7E1J2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756943
-89.274154466166323,48.374551653735338,127911338,2962,Long-Term Care Home,NH for-profit,Southbridge Pinewood,,,,2625 Walsh Street East,,,Thunder Bay,P7E2E5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756944
-89.215544559964542,48.450416368234769,127911339,2866,Long-Term Care Home,NH for-profit,Southbridge Roseview,,,,99 Shuniah Street,,,Thunder Bay,P7A2Z2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756945
-79.450926041773911,44.059307152807726,127911340,2955,Long-Term Care Home,NH non-profit,Southlake Residential Care Village,,,,640 Grace Street,,,Newmarket,L3Y2P6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756946
-79.453905192658965,44.603136246290191,127911341,2971,Long-Term Care Home,NH non-profit,Spencer House,,,,835 West Ridge Boulevard,,,Orillia,L3V8B3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756947
-78.39679601828233,44.231063331360552,127911342,2413,Long-Term Care Home,NH for-profit,Springdale Country Manor,,,,2698 Clifford Line,R.R. 5,,Peterborough,K9J6X6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756948
-81.000833570985364,43.367592058270446,127911343,M575,Long-Term Care Home,MHFA,Spruce Lodge Home for the Aged,,,,643 West Gore Street,,,Stratford,N5A1L4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756949
-81.624130929673896,42.963551457004549,127911344,2946,Long-Term Care Home,NH for-profit,Sprucedale Care Centre,,,,96 Kittridge Avenue East,,,Strathroy,N7G2A8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756950
-80.328710757015983,43.345991986722261,127911346,2926,Long-Term Care Home,NH for-profit,St. Andrew's Terrace Long Term Care Community,,,,255 St. Andrew's Street,,,Cambridge,N1S1P1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756951
-79.31276406607698,43.705604497533592,127911347,2719,Long-Term Care Home,NH non-profit,St. Clair O'Connor Community Nursing Home,,,,2701 Saint Clair Avenue East,,,Toronto,M4B3M3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,756952
